order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-002116,6,Firewall,SRX4600,2,75595.45,151190.9
PO-2023-001127,2,UPS,Galaxy 7000,2,17299.37,34598.74
PO-2023-002261,2,Router,SRX5800,2,94727.1,189454.19
PO-2023-000911,5,Warranty/Support,Hardware Replacement,1,32744.32,32744.32
PO-2023-003185,1,PDU,Monitored PDU,3,769.03,2307.09
PO-2023-001542,3,Load Balancer,Radware Alteon VA,6,69534.37,417206.23
PO-2023-000757,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,2366.42,2366.42
PO-2023-002568,2,Optics/Transceivers,CFP 100GBASE-LR4,2,4631.44,9262.89
PO-2023-001672,17,Server,ThinkSystem SR650,1,29549.33,29549.33
PO-2023-001085,2,Warranty/Support,Extended Warranty,1,49561.57,49561.57
PO-2023-000090,1,Firewall,TZ570,3,18571.81,55715.44
PO-2023-001235,3,Cooling Unit,CoolIT Direct2Die,4,32762.75,131050.99
PO-2023-002998,3,Warranty/Support,3-Year Next Business Day,2,5907.61,11815.23
PO-2023-000103,4,UPS,Galaxy 7000,1,45373.39,45373.39
PO-2023-001887,1,Network Switch,Nexus 9000,1,68870.3,68870.3
PO-2023-000263,6,Warranty/Support,3-Year Next Business Day,1,43052.44,43052.44
PO-2023-001682,1,Server,ProLiant DL380 Gen10,2,40943.91,81887.83
PO-2023-003316,1,Optics/Transceivers,SFP 1000BASE-T,1,1233.32,1233.32
PO-2023-002850,1,Load Balancer,Citrix ADC VPX,2,77898.29,155796.58
PO-2023-001415,2,Router,7206 VXR,2,9718.53,19437.05
PO-2023-002610,2,Cable,Cat6 Ethernet Cable,4,442.62,1770.5
PO-2023-001162,2,Cable,Coaxial Cable RG6,1,385.14,385.14
PO-2023-002352,1,Firewall,PA-3220,1,17070.34,17070.34
PO-2023-002948,1,Storage Array,Unity XT 480,4,444290.57,1777162.28
PO-2023-000658,5,Firewall,ASA 5516-X,6,58499.18,350995.06
PO-2023-003184,1,PDU,Metered Rack PDU,1,3449.5,3449.5
PO-2023-003359,1,Optics/Transceivers,CFP 100GBASE-LR4,1,3489.53,3489.53
PO-2023-000024,5,Warranty/Support,Extended Warranty,2,5805.01,11610.03
PO-2023-002232,4,Warranty/Support,ProSupport Plus,4,49924.46,199697.83
PO-2023-002760,7,PDU,Basic Rack PDU,4,2921.2,11684.81
PO-2023-003149,3,PDU,Monitored PDU,1,633.59,633.59
PO-2023-002879,4,Server,UCS C220 M5,6,18679.34,112076.05
PO-2023-001708,4,Rack,Colocation Rack 47U,1,4308.93,4308.93
PO-2023-000537,3,Software License,Citrix XenApp,3,12187.88,36563.63
PO-2023-001766,1,Warranty/Support,Extended Warranty,1,14134.61,14134.61
PO-2023-002456,1,Firewall,FortiGate 600E,4,143463.05,573852.19
PO-2023-000020,3,Warranty/Support,3-Year Next Business Day,7,30505.64,213539.51
PO-2023-003088,1,Cable,Power Cord C13-C14,2,114.06,228.11
PO-2023-001997,6,Software License,Oracle Database,1,14315.53,14315.53
PO-2023-000471,2,Rack,Colocation Rack 47U,1,1564.44,1564.44
PO-2023-002112,1,Storage Array,NetApp FAS2750,3,89681.17,269043.52
PO-2023-003324,1,Server,ProLiant DL380 Gen10,2,34722.5,69445.01
PO-2023-000541,2,Load Balancer,A10 Thunder 3030S,2,33663.18,67326.36
PO-2023-000940,5,Cooling Unit,CoolIT Direct2Die,1,60219.31,60219.31
PO-2023-003499,2,PDU,Monitored PDU,1,3603.58,3603.58
PO-2023-000511,6,Rack,Colocation Rack 47U,2,2494.08,4988.16
PO-2023-002633,2,Router,SRX5800,1,5746.55,5746.55
PO-2023-001031,3,Warranty/Support,Extended Warranty,2,36527.37,73054.74
PO-2023-001388,6,Cable,Coaxial Cable RG6,1,483.12,483.12
PO-2023-000527,3,Warranty/Support,3-Year Next Business Day,6,42125.73,252754.38
PO-2023-002955,6,Optics/Transceivers,XFP 10GBASE-ER,1,1345.13,1345.13
PO-2023-000607,4,Router,MX480,1,84090.19,84090.19
PO-2023-003467,1,Cooling Unit,Liebert XD,6,89098.3,534589.81
PO-2023-001628,3,Optics/Transceivers,XFP 10GBASE-ER,2,1902.9,3805.8
PO-2023-001809,5,Warranty/Support,3-Year Next Business Day,3,12310.68,36932.03
PO-2023-001614,1,Software License,VMware vSphere,2,37932.92,75865.84
PO-2023-002446,1,Router,RTX1210,3,11861.91,35585.74
PO-2023-003093,7,Cooling Unit,CyberAir 3,2,35913.66,71827.32
PO-2023-002544,3,Storage Array,VMAX All Flash,1,39118.65,39118.65
PO-2023-000268,1,Server,PowerEdge R750,5,10170.79,50853.93
PO-2023-002423,1,UPS,OnLine S3 15kVA,1,6335.02,6335.02
PO-2023-002457,2,Optics/Transceivers,XFP 10GBASE-ER,1,2003.44,2003.44
PO-2023-002350,5,Cable,Power Cord C13-C14,1,80.53,80.53
PO-2023-000934,2,Firewall,TZ570,2,60346.64,120693.28
PO-2023-002029,2,Rack,SmartRack 25U,1,3556.69,3556.69
PO-2023-000053,1,Load Balancer,Citrix ADC VPX,1,95577.72,95577.72
PO-2023-001195,2,PDU,Intelligent PDU,1,1595.22,1595.22
PO-2023-000593,1,Cable,HDMI Cable 2.1,1,414.36,414.36
PO-2023-002918,5,Warranty/Support,Hardware Replacement,5,6909.97,34549.85
PO-2023-000969,8,Storage Array,NetApp FAS2750,2,454914.92,909829.84
PO-2023-003229,2,Server,PowerEdge R750,9,42041.45,378373.06
PO-2023-002537,1,Warranty/Support,3-Year Next Business Day,1,38060.02,38060.02
PO-2023-001733,1,Warranty/Support,3-Year Next Business Day,4,10855.77,43423.08
PO-2023-000402,2,Server,System x3650 M5,1,14062.96,14062.96
PO-2023-002387,3,UPS,PowerMax 2000,3,48615.82,145847.45
PO-2023-001236,2,UPS,Smart-UPS SRT 10000VA,1,5505.75,5505.75
PO-2023-000128,3,Software License,Windows Server 2022,1,113.46,113.46
PO-2023-002633,1,Cable,Fiber Optic Cable SC-LC,3,311.82,935.46
PO-2023-001861,2,Load Balancer,HAProxy Enterprise,2,17280.84,34561.68
PO-2023-000266,1,Server,ThinkSystem SR650,1,32441.57,32441.57
PO-2023-001661,1,Network Switch,ProCurve 5406zl,2,56507.36,113014.72
PO-2023-002316,2,Cable,Fiber Optic Cable SC-LC,2,449.18,898.37
PO-2023-002183,1,Server,UCS C220 M5,1,17956.53,17956.53
PO-2023-000787,2,Software License,Microsoft SQL Server,2,56920.03,113840.07
PO-2023-001007,3,Software License,Microsoft SQL Server,3,61667.73,185003.18
PO-2023-003016,1,Cooling Unit,CoolIT Direct2Die,3,75296.14,225888.41
PO-2023-001514,3,Cable,USB 3.0 Cable,3,444.57,1333.71
PO-2023-002283,4,Warranty/Support,Premium Support,2,21548.12,43096.24
PO-2023-001948,2,Server,PowerEdge R740,4,27791.2,111164.82
PO-2023-000426,3,Cooling Unit,CyberAir 3,14,64698.65,905781.09
PO-2023-002400,7,Warranty/Support,3-Year Next Business Day,3,1518.55,4555.65
PO-2023-001748,3,Load Balancer,A10 Thunder 3030S,1,17102.08,17102.08
PO-2023-003152,3,Load Balancer,Kemp LoadMaster LM-X15,2,46534.98,93069.96
PO-2023-001611,7,Firewall,ASA 5516-X,1,127148.32,127148.32
PO-2023-001091,2,Warranty/Support,Hardware Replacement,3,32315.93,96947.79
PO-2023-002964,6,Router,MX480,2,63582.14,127164.28
PO-2023-002731,4,Software License,Windows Server 2022,1,73586.24,73586.24
PO-2023-002927,2,UPS,PowerMax 2000,5,30555.7,152778.52
PO-2023-002423,6,Cable,USB 3.0 Cable,1,169.58,169.58
PO-2023-000252,2,Cooling Unit,Stulz CyberAir,1,29858.6,29858.6
PO-2023-003391,2,Cooling Unit,CoolIT Direct2Die,4,23478.68,93914.73
PO-2023-003242,10,Warranty/Support,Extended Warranty,1,4434.66,4434.66
PO-2023-002012,7,Cooling Unit,InRow RP 300mm,2,25892.11,51784.22
PO-2023-000687,5,Network Switch,Catalyst 9300,2,50923.54,101847.08
PO-2023-001761,5,Server,PowerEdge R740,2,18445.48,36890.97
PO-2023-001560,1,Rack,NetShelter SX 42U,5,3837.08,19185.39
PO-2023-002555,2,Network Switch,Nexus 9000,2,47961.98,95923.96
PO-2023-003313,1,Storage Array,VMAX All Flash,1,463844.79,463844.79
PO-2023-002240,8,Warranty/Support,Premium Support,1,39952.07,39952.07
PO-2023-001017,2,Load Balancer,F5 BIG-IP 4200v,10,68516.03,685160.31
PO-2023-002958,5,Cooling Unit,InRow RP 300mm,1,62049.61,62049.61
PO-2023-001737,3,Router,ISR 4451,2,59994.21,119988.42
PO-2023-002581,1,Network Switch,Arista 7050X3,2,32369.22,64738.44
PO-2023-002863,2,Router,RTX1210,1,36319.03,36319.03
PO-2023-001029,1,Cooling Unit,Stulz CyberAir,7,20834.24,145839.69
PO-2023-002919,5,Cooling Unit,CyberAir 3,1,94524.39,94524.39
PO-2023-000626,2,Cable,Fiber Optic Cable SC-LC,3,439.69,1319.07
PO-2023-002810,2,Rack,NetShelter SX 42U,3,3446.63,10339.89
PO-2023-001030,7,Load Balancer,F5 BIG-IP 4200v,3,58518.11,175554.34
PO-2023-003062,1,Load Balancer,Kemp LoadMaster LM-X15,2,57170.37,114340.74
PO-2023-000425,1,Storage Array,Unity XT 480,2,116887.43,233774.87
PO-2023-001451,4,Router,ISR 4451,2,35265.77,70531.53
PO-2023-002017,2,Storage Array,VMAX All Flash,1,148256.95,148256.95
PO-2023-002554,1,Firewall,ASA 5516-X,4,142018.16,568072.65
PO-2023-003129,6,Load Balancer,HAProxy Enterprise,3,74174.95,222524.84
PO-2023-003333,1,Software License,Windows Server 2022,6,29377.92,176267.5
PO-2023-002644,3,Optics/Transceivers,XFP 10GBASE-ER,1,1239.08,1239.08
PO-2023-001292,1,Warranty/Support,ProSupport Plus,1,9590.37,9590.37
PO-2023-001295,12,PDU,Basic Rack PDU,4,1889.39,7557.55
PO-2023-002891,2,Warranty/Support,3-Year Next Business Day,2,40882.51,81765.03
PO-2023-001254,2,Firewall,TZ570,3,147600.23,442800.68
PO-2023-000607,2,Firewall,FortiGate 600E,6,127130.67,762784.03
PO-2023-003288,4,Load Balancer,A10 Thunder 3030S,1,63355.62,63355.62
PO-2023-003245,1,UPS,Galaxy 7000,1,20666.27,20666.27
PO-2023-002373,4,Server,PowerEdge R740,6,17810.3,106861.79
PO-2023-001734,2,Network Switch,ProCurve 5406zl,2,68485.53,136971.06
PO-2023-002349,2,UPS,Smart-UPS SRT 10000VA,3,18373.57,55120.72
PO-2023-001139,3,Cooling Unit,InRow RP 300mm,1,83145.7,83145.7
PO-2023-003142,1,PDU,Switched Rack PDU,2,1208.04,2416.08
PO-2023-001218,4,Storage Array,Pure FlashArray//X,2,284684.34,569368.68
PO-2023-000686,3,Router,RTX1210,4,12278.88,49115.53
PO-2023-001298,1,UPS,OnLine S3 15kVA,1,22238.91,22238.91
PO-2023-000334,4,Cable,Cat6 Ethernet Cable,1,287.76,287.76
PO-2023-000202,5,Server,System x3650 M5,1,13308.46,13308.46
PO-2023-002232,6,Server,ThinkSystem SR650,2,6949.74,13899.47
PO-2023-001299,1,Load Balancer,F5 BIG-IP 4200v,1,65921.96,65921.96
PO-2023-003245,3,Warranty/Support,Extended Warranty,1,32277.58,32277.58
PO-2023-000354,3,Cooling Unit,CoolIT Direct2Die,2,85198.62,170397.24
PO-2023-000276,3,Network Switch,ProCurve 5406zl,1,56605.17,56605.17
PO-2023-001662,7,Storage Array,3PAR 8450,3,284968.22,854904.65
PO-2023-000290,13,Server,System x3650 M5,4,49856.41,199425.65
PO-2023-000054,5,Firewall,FortiGate 600E,4,95054.39,380217.55
PO-2023-000032,6,Cooling Unit,CyberAir 3,1,82256.81,82256.81
PO-2023-001922,4,PDU,Intelligent PDU,4,2851.81,11407.25
PO-2023-001405,1,Cooling Unit,InRow RP 300mm,2,35085.9,70171.79
PO-2023-000626,1,Cooling Unit,SmartCool Gen4,2,55536.9,111073.8
PO-2023-002138,3,Warranty/Support,ProSupport Plus,1,35730.95,35730.95
PO-2023-001370,2,Cooling Unit,Stulz CyberAir,2,92111.78,184223.56
PO-2023-003106,2,Firewall,SRX4600,2,81422.52,162845.05
PO-2023-002998,4,UPS,RT 11000VA,2,27864.91,55729.82
PO-2023-001893,3,Software License,Citrix XenApp,3,94123.92,282371.77
PO-2023-000654,2,Software License,Windows Server 2022,1,9615.72,9615.72
PO-2023-002742,5,Software License,Microsoft SQL Server,3,15792.86,47378.59
PO-2023-002664,1,Load Balancer,Citrix ADC VPX,1,27122.76,27122.76
PO-2023-001546,4,Warranty/Support,ProSupport Plus,1,20917.57,20917.57
PO-2023-001476,1,Load Balancer,Citrix ADC VPX,1,15675.27,15675.27
PO-2023-002549,2,Warranty/Support,5-Year 24x7x4,4,36676.9,146707.6
PO-2023-000895,3,Network Switch,Catalyst 9300,1,19522.8,19522.8
PO-2023-001302,5,Optics/Transceivers,SFP28 25GBASE-SR,2,2783.66,5567.32
PO-2023-000751,1,UPS,RT 11000VA,4,15612.62,62450.49
PO-2023-000245,4,UPS,Galaxy 7000,3,31505.9,94517.71
PO-2023-001889,1,PDU,Switched Rack PDU,7,2769.42,19385.92
PO-2023-000848,1,Warranty/Support,Extended Warranty,2,11654.18,23308.35
PO-2023-000778,8,PDU,Switched Rack PDU,1,1635.84,1635.84
PO-2023-000358,2,Firewall,SRX4600,2,63921.8,127843.61
PO-2023-001934,1,Warranty/Support,Hardware Replacement,1,9980.39,9980.39
PO-2023-002449,1,Server,System x3650 M5,4,7192.25,28769.02
PO-2023-001452,2,Warranty/Support,ProSupport Plus,3,3114.66,9343.98
PO-2023-001924,2,Router,7206 VXR,2,62286.73,124573.46
PO-2023-003085,2,Rack,Open Frame Rack 42U,1,3341.61,3341.61
PO-2023-001017,1,Router,7206 VXR,2,91209.75,182419.5
PO-2023-002738,1,Server,PowerEdge R750,1,19256.02,19256.02
PO-2023-001602,1,Cooling Unit,CoolIT Direct2Die,1,94063.94,94063.94
PO-2023-003220,1,PDU,Metered Rack PDU,2,797.56,1595.11
PO-2023-001729,2,Load Balancer,Kemp LoadMaster LM-X15,1,38325.54,38325.54
PO-2023-002075,3,Router,ASR 1001-X,1,83335.21,83335.21
PO-2023-002045,2,PDU,Monitored PDU,2,510.27,1020.55
PO-2023-002808,6,Load Balancer,HAProxy Enterprise,3,39444.42,118333.26
PO-2023-001204,1,Warranty/Support,Premium Support,4,34077.15,136308.59
PO-2023-000289,1,Firewall,SRX4600,2,123048.32,246096.64
PO-2023-000856,10,Warranty/Support,Hardware Replacement,1,49528.35,49528.35
PO-2023-002146,2,Network Switch,Nexus 9000,1,25065.92,25065.92
PO-2023-002480,5,Server,PowerEdge R740,1,41948.03,41948.03
PO-2023-003223,3,Firewall,SRX4600,2,6995.86,13991.73
PO-2023-000137,1,Server,PowerEdge R750,1,14319.27,14319.27
PO-2023-000413,2,Load Balancer,Radware Alteon VA,3,87649.37,262948.11
PO-2023-002795,3,Rack,SmartRack 25U,5,1209.34,6046.68
PO-2023-002290,1,Network Switch,Juniper EX4650,4,70944.82,283779.27
PO-2023-001346,1,Router,SRX5800,8,47980.55,383844.43
PO-2023-001657,2,Optics/Transceivers,SFP 1000BASE-T,1,4861.33,4861.33
PO-2023-003325,2,Router,7206 VXR,2,24361.04,48722.08
PO-2023-003382,2,Warranty/Support,Extended Warranty,2,6174.49,12348.98
PO-2023-001989,3,Server,ThinkSystem SR650,2,34572.96,69145.92
PO-2023-001683,2,Software License,Oracle Database,3,71397.94,214193.81
PO-2023-000708,8,Optics/Transceivers,CFP 100GBASE-LR4,3,1611.13,4833.4
PO-2023-002424,2,Router,ISR 4451,2,28912.31,57824.61
PO-2023-002735,2,Cooling Unit,CoolIT Direct2Die,1,43854.31,43854.31
PO-2023-000415,2,Warranty/Support,ProSupport Plus,1,38040.05,38040.05
PO-2023-002885,7,Load Balancer,Citrix ADC VPX,1,36706.28,36706.28
PO-2023-000311,1,Software License,Citrix XenApp,2,94784.83,189569.65
PO-2023-002898,6,Cooling Unit,SmartCool Gen4,2,26951.82,53903.64
PO-2023-001869,2,Software License,Microsoft SQL Server,2,41132.26,82264.52
PO-2023-001562,4,Network Switch,Catalyst 9300,1,51375.51,51375.51
PO-2023-000302,3,PDU,Basic Rack PDU,2,2499.78,4999.56
PO-2023-001677,2,Software License,Red Hat Enterprise Linux,5,70193.62,350968.11
PO-2023-002094,4,Warranty/Support,3-Year Next Business Day,2,2090.44,4180.89
PO-2023-001499,4,Cable,USB 3.0 Cable,1,52.4,52.4
PO-2023-000771,1,Cooling Unit,Stulz CyberAir,1,33898.2,33898.2
PO-2023-003397,7,PDU,Monitored PDU,1,2967.63,2967.63
PO-2023-001592,1,Server,PowerEdge R750,3,15111.12,45333.35
PO-2023-001385,1,Server,PowerEdge R740,2,22779.53,45559.07
PO-2023-001640,1,Cable,HDMI Cable 2.1,2,314.17,628.34
PO-2023-001035,1,Storage Array,Pure FlashArray//X,2,202911.71,405823.42
PO-2023-001224,6,Optics/Transceivers,SFP28 25GBASE-SR,2,568.14,1136.29
PO-2023-002516,4,Storage Array,StorageGRID SG1000,2,143281.15,286562.3
PO-2023-003291,2,Firewall,pfSense SG-5100,1,82661.46,82661.46
PO-2023-000521,1,Network Switch,ProCurve 5406zl,1,43108.24,43108.24
PO-2023-002363,6,Warranty/Support,5-Year 24x7x4,4,38751.91,155007.63
PO-2023-001902,2,Cooling Unit,Stulz CyberAir,1,77400.62,77400.62
PO-2023-000900,6,PDU,Basic Rack PDU,2,3201.31,6402.61
PO-2023-000303,1,Router,7206 VXR,3,33888.99,101666.97
PO-2023-003168,1,Storage Array,Unity XT 480,3,324169.21,972507.63
PO-2023-000601,1,Firewall,pfSense SG-5100,3,143107.33,429321.99
PO-2023-003045,1,Rack,Colocation Rack 47U,1,3564.64,3564.64
PO-2023-001292,3,UPS,Galaxy 7000,2,12603.07,25206.13
PO-2023-001662,8,Cooling Unit,Stulz CyberAir,1,45875.75,45875.75
PO-2023-002989,2,Warranty/Support,Extended Warranty,2,32099.81,64199.63
PO-2023-001041,16,Software License,Red Hat Enterprise Linux,1,14857.58,14857.58
PO-2023-000865,8,Firewall,pfSense SG-5100,2,110877.4,221754.8
PO-2023-002726,3,Warranty/Support,5-Year 24x7x4,1,6439.01,6439.01
PO-2023-001465,2,Software License,VMware vSphere,2,92391.26,184782.52
PO-2023-003250,1,Network Switch,ProCurve 5406zl,3,45849.43,137548.29
PO-2023-000432,1,Cooling Unit,Liebert XD,2,70761.69,141523.38
PO-2023-002682,8,Warranty/Support,Hardware Replacement,1,9083.82,9083.82
PO-2023-003452,4,Server,ProLiant DL380 Gen10,1,31952.78,31952.78
PO-2023-001645,2,Cable,Fiber Optic Cable SC-LC,3,464.22,1392.67
PO-2023-003293,2,Software License,Citrix XenApp,2,3730.41,7460.82
PO-2023-002650,1,Warranty/Support,3-Year Next Business Day,3,44411.91,133235.73
PO-2023-002877,2,Cable,Fiber Optic Cable SC-LC,1,21.79,21.79
PO-2023-003496,1,Cooling Unit,SmartCool Gen4,3,37644.28,112932.84
PO-2023-001105,1,PDU,Basic Rack PDU,2,4400.53,8801.05
PO-2023-001114,1,Load Balancer,HAProxy Enterprise,3,34518.75,103556.26
PO-2023-001506,10,Storage Array,Pure FlashArray//X,3,164243.23,492729.69
PO-2023-000798,4,Server,UCS C220 M5,1,14009.94,14009.94
PO-2023-002889,3,Warranty/Support,3-Year Next Business Day,1,44219.64,44219.64
PO-2023-002619,5,Network Switch,Catalyst 9300,2,27427.55,54855.1
PO-2023-002746,1,Storage Array,Pure FlashArray//X,2,476046.84,952093.68
PO-2023-001418,4,Network Switch,Catalyst 9300,2,71556.25,143112.5
PO-2023-002695,9,Rack,Colocation Rack 47U,1,1918.61,1918.61
PO-2023-003448,1,Server,PowerEdge R750,3,13025.18,39075.55
PO-2023-002017,3,Server,PowerEdge R740,2,47820.58,95641.16
PO-2023-002648,1,Warranty/Support,ProSupport Plus,1,21429.74,21429.74
PO-2023-000605,10,Cooling Unit,Liebert XD,1,36166.95,36166.95
PO-2023-002990,1,UPS,PowerMax 2000,1,31612.11,31612.11
PO-2023-002131,2,Cable,USB 3.0 Cable,2,148.07,296.13
PO-2023-003291,1,Network Switch,Arista 7050X3,2,8997.88,17995.76
PO-2023-001623,1,Load Balancer,A10 Thunder 3030S,3,43931.79,131795.36
PO-2023-000944,2,Warranty/Support,ProSupport Plus,5,20823.97,104119.86
PO-2023-000176,3,PDU,Basic Rack PDU,1,3198.97,3198.97
PO-2023-000472,3,Optics/Transceivers,CFP 100GBASE-LR4,2,4198.28,8396.57
PO-2023-002385,2,Network Switch,PowerConnect 8024F,9,37901.6,341114.36
PO-2023-002488,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,3,2531.39,7594.18
PO-2023-002526,21,PDU,Switched Rack PDU,1,2825.78,2825.78
PO-2023-002747,3,UPS,PowerMax 2000,1,17493.75,17493.75
PO-2023-002596,1,Storage Array,3PAR 8450,1,396271.61,396271.61
PO-2023-002247,2,Network Switch,ProCurve 5406zl,1,44611.56,44611.56
PO-2023-001862,1,PDU,Switched Rack PDU,5,4575.07,22875.37
PO-2023-003477,1,Server,UCS C220 M5,3,18977.87,56933.62
PO-2023-001036,5,Software License,Red Hat Enterprise Linux,4,32314.86,129259.46
PO-2023-003404,1,Software License,VMware vSphere,2,35695.86,71391.72
PO-2023-002396,7,Load Balancer,F5 BIG-IP 4200v,3,48800.14,146400.41
PO-2023-001256,3,Software License,VMware vSphere,6,22824.82,136948.9
PO-2023-001383,2,Storage Array,Unity XT 480,1,79732.27,79732.27
PO-2023-001858,3,Server,UCS C220 M5,3,29609.19,88827.57
PO-2023-003360,1,Firewall,SRX4600,2,141820.74,283641.47
PO-2023-002714,3,Storage Array,Pure FlashArray//X,13,353419.3,4594450.86
PO-2023-001120,1,UPS,Smart-UPS SRT 10000VA,2,21816.37,43632.75
PO-2023-002291,1,Cooling Unit,InRow RP 300mm,1,59035.22,59035.22
PO-2023-003137,2,Cable,Cat6 Ethernet Cable,1,283.99,283.99
PO-2023-003118,1,Router,MX480,2,26914.27,53828.55
PO-2023-002349,8,Warranty/Support,3-Year Next Business Day,1,24137.32,24137.32
PO-2023-001802,3,Server,UCS C220 M5,1,13728.48,13728.48
PO-2023-000918,2,Rack,Wall Mount 12U,1,2291.33,2291.33
PO-2023-001835,3,UPS,Galaxy 7000,1,41917.03,41917.03
PO-2023-001151,10,Firewall,FortiGate 600E,1,7011.28,7011.28
PO-2023-001583,6,Cooling Unit,Liebert XD,1,72142.32,72142.32
PO-2023-000436,1,Software License,Microsoft SQL Server,1,5438.12,5438.12
PO-2023-001042,4,Software License,Oracle Database,2,12667.12,25334.24
PO-2023-002540,1,Cable,Power Cord C13-C14,2,343.59,687.17
PO-2023-002396,5,Cooling Unit,InRow RP 300mm,1,99888.72,99888.72
PO-2023-001819,3,Server,System x3650 M5,2,39089.54,78179.08
PO-2023-000207,2,PDU,Basic Rack PDU,1,3556.4,3556.4
PO-2023-001925,4,Optics/Transceivers,SFP+ 10GBASE-SR,1,3883.37,3883.37
PO-2023-000943,1,Rack,Open Frame Rack 42U,1,1163.09,1163.09
PO-2023-000732,1,Software License,Oracle Database,3,27623.25,82869.75
PO-2023-001720,1,Warranty/Support,ProSupport Plus,5,23397.77,116988.87
PO-2023-002757,7,UPS,RT 11000VA,2,35576.63,71153.27
PO-2023-002430,6,Warranty/Support,5-Year 24x7x4,1,23546.33,23546.33
PO-2023-001116,9,Router,MX480,2,50824.33,101648.67
PO-2023-000880,6,Software License,Oracle Database,3,62320.64,186961.92
PO-2023-003352,1,PDU,Switched Rack PDU,2,1926.21,3852.42
PO-2023-001413,2,Load Balancer,Radware Alteon VA,1,87477.76,87477.76
PO-2023-001796,1,Router,ISR 4451,2,97304.61,194609.23
PO-2023-000516,14,UPS,OnLine S3 15kVA,1,30938.25,30938.25
PO-2023-000024,1,Router,ISR 4451,1,98694.41,98694.41
PO-2023-000837,2,Warranty/Support,3-Year Next Business Day,1,13951.06,13951.06
PO-2023-002203,3,Warranty/Support,3-Year Next Business Day,1,2867.55,2867.55
PO-2023-002002,2,Network Switch,ProCurve 5406zl,2,73055.91,146111.82
PO-2023-001030,4,Router,7206 VXR,2,49520.42,99040.85
PO-2023-003238,4,Firewall,ASA 5516-X,1,55967.22,55967.22
PO-2023-001698,2,Router,ASR 1001-X,3,81363.8,244091.41
PO-2023-002805,9,Router,ISR 4451,2,58640.15,117280.3
PO-2023-002172,7,Load Balancer,A10 Thunder 3030S,1,11865.23,11865.23
PO-2023-000413,3,Rack,NetShelter SX 42U,4,4413.58,17654.33
PO-2023-002133,6,UPS,Galaxy 7000,2,47606.18,95212.36
PO-2023-002022,1,Load Balancer,F5 BIG-IP 4200v,1,65663.9,65663.9
PO-2023-002993,3,Software License,Oracle Database,3,77782.92,233348.75
PO-2023-000319,3,Optics/Transceivers,CFP 100GBASE-LR4,1,2332.28,2332.28
PO-2023-001113,2,Firewall,ASA 5516-X,2,74733.08,149466.17
PO-2023-000033,4,Server,UCS C220 M5,2,33451.89,66903.79
PO-2023-000295,1,Network Switch,ProCurve 5406zl,2,2451.42,4902.84
PO-2023-000810,1,Rack,Wall Mount 12U,1,2409.85,2409.85
PO-2023-003277,5,Server,PowerEdge R740,2,10107.96,20215.93
PO-2023-000046,3,Warranty/Support,3-Year Next Business Day,1,40883.74,40883.74
PO-2023-002128,1,Storage Array,Unity XT 480,3,300308.32,900924.95
PO-2023-002999,1,UPS,RT 11000VA,2,6889.48,13778.95
PO-2023-002541,1,Server,ThinkSystem SR650,1,27360.29,27360.29
PO-2023-001458,1,Cable,USB 3.0 Cable,1,34.98,34.98
PO-2023-003388,3,Storage Array,StorageGRID SG1000,1,294793.01,294793.01
PO-2023-002985,2,Cooling Unit,CyberAir 3,2,75100.4,150200.79
PO-2023-000303,6,Software License,Oracle Database,2,33444.28,66888.56
PO-2023-001455,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,4912.2,9824.4
PO-2023-002304,2,Storage Array,NetApp FAS2750,1,212355.67,212355.67
PO-2023-001191,5,Software License,Citrix XenApp,4,92600.79,370403.17
PO-2023-000809,3,PDU,Basic Rack PDU,5,2342.73,11713.67
PO-2023-001626,7,Load Balancer,Radware Alteon VA,1,18160.72,18160.72
PO-2023-000925,2,Cable,Power Cord C13-C14,1,268.66,268.66
PO-2023-001915,1,Storage Array,Pure FlashArray//X,1,33483.53,33483.53
PO-2023-002582,7,Firewall,PA-3220,1,146325.71,146325.71
PO-2023-003493,1,Load Balancer,Kemp LoadMaster LM-X15,1,92809.58,92809.58
PO-2023-002166,2,Rack,SmartRack 25U,2,3853.45,7706.9
PO-2023-002920,6,Warranty/Support,3-Year Next Business Day,8,21539.62,172316.93
PO-2023-001401,1,Network Switch,Arista 7050X3,2,21308.82,42617.64
PO-2023-001844,2,Firewall,PA-3220,5,104373.75,521868.73
PO-2023-001406,5,Warranty/Support,3-Year Next Business Day,1,11526.65,11526.65
PO-2023-002873,7,Router,SRX5800,1,6699.05,6699.05
PO-2023-000809,2,Cable,HDMI Cable 2.1,8,238.07,1904.52
PO-2023-002682,9,Network Switch,Catalyst 9300,2,35658.97,71317.94
PO-2023-002104,5,Server,PowerEdge R750,1,28183.42,28183.42
PO-2023-000364,5,Rack,Colocation Rack 47U,5,3831.76,19158.82
PO-2023-002965,3,Warranty/Support,Premium Support,2,8058.37,16116.73
PO-2023-000088,7,Storage Array,StorageGRID SG1000,2,462141.16,924282.32
PO-2023-000538,9,Warranty/Support,3-Year Next Business Day,1,8435.3,8435.3
PO-2023-001063,8,Software License,Red Hat Enterprise Linux,1,26010.65,26010.65
