order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-000483,1,Load Balancer,A10 Thunder 3030S,3,72176.82,216530.45
PO-2023-002406,2,Router,7206 VXR,2,71424.42,142848.84
PO-2023-002809,3,UPS,PowerWave 9330,1,18050.84,18050.84
PO-2023-000049,1,Software License,Oracle Database,1,28405.96,28405.96
PO-2023-003214,4,Cable,HDMI Cable 2.1,1,102.68,102.68
PO-2023-001726,2,Software License,VMware vSphere,1,26300.56,26300.56
PO-2023-000677,2,Load Balancer,HAProxy Enterprise,1,31564.88,31564.88
PO-2023-000542,2,UPS,Galaxy 7000,8,43262.03,346096.26
PO-2023-000445,3,Router,ISR 4451,2,48436.89,96873.78
PO-2023-001228,1,Optics/Transceivers,XFP 10GBASE-ER,1,1243.46,1243.46
PO-2023-000778,1,Server,PowerEdge R750,1,35753.73,35753.73
PO-2023-000452,3,Load Balancer,Kemp LoadMaster LM-X15,1,71946.37,71946.37
PO-2023-002401,1,Cable,Coaxial Cable RG6,1,58.12,58.12
PO-2023-000196,2,Software License,Oracle Database,1,20524.39,20524.39
PO-2023-002998,1,Cooling Unit,CoolIT Direct2Die,2,47996.31,95992.62
PO-2023-003442,4,Router,SRX5800,1,57488.28,57488.28
PO-2023-001077,1,PDU,Metered Rack PDU,1,4329.19,4329.19
PO-2023-000517,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,2,2197.76,4395.51
PO-2023-002306,6,Cooling Unit,SmartCool Gen4,1,28054.66,28054.66
PO-2023-002385,1,Cable,Power Cord C13-C14,1,184.09,184.09
PO-2023-000525,2,PDU,Zero U PDU,1,918.64,918.64
PO-2023-002365,1,Network Switch,Catalyst 9300,1,33223.49,33223.49
PO-2023-000126,9,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,2074.08,2074.08
PO-2023-001617,4,PDU,Metered Rack PDU,7,3209.14,22464.0
PO-2023-000672,2,Router,RTX1210,3,47710.73,143132.18
PO-2023-002418,1,Rack,SmartRack 25U,1,3422.79,3422.79
PO-2023-002304,1,Cable,Coaxial Cable RG6,2,290.27,580.55
PO-2023-002546,4,Cooling Unit,CyberAir 3,1,61608.04,61608.04
PO-2023-002516,8,Rack,NetShelter SX 42U,1,3408.37,3408.37
PO-2023-002516,5,Cooling Unit,CoolIT Direct2Die,5,16438.55,82192.74
PO-2023-003068,4,Software License,Red Hat Enterprise Linux,1,80306.14,80306.14
PO-2023-001861,3,Rack,SmartRack 25U,3,2503.47,7510.41
PO-2023-002404,1,Load Balancer,HAProxy Enterprise,3,89544.24,268632.72
PO-2023-003068,2,Storage Array,VMAX All Flash,1,251570.52,251570.52
PO-2023-001510,3,Storage Array,StorageGRID SG1000,3,339597.89,1018793.67
PO-2023-000819,5,Storage Array,StorageGRID SG1000,1,51429.37,51429.37
PO-2023-002899,1,Network Switch,Juniper EX4650,2,41795.47,83590.93
PO-2023-002925,6,Network Switch,Juniper EX4650,1,42721.45,42721.45
PO-2023-003313,4,Rack,SmartRack 25U,5,1038.51,5192.57
PO-2023-000617,2,Software License,Oracle Database,1,76373.86,76373.86
PO-2023-002925,2,Storage Array,VMAX All Flash,3,164485.3,493455.91
PO-2023-002016,1,Rack,Open Frame Rack 42U,1,3494.58,3494.58
PO-2023-002297,9,Network Switch,Arista 7050X3,5,70078.45,350392.24
PO-2023-002174,1,Rack,NetShelter SX 42U,3,1406.94,4220.83
PO-2023-002238,2,Warranty/Support,3-Year Next Business Day,2,14963.46,29926.92
PO-2023-002526,7,Load Balancer,Citrix ADC VPX,1,63784.03,63784.03
PO-2023-000659,1,Rack,Wall Mount 12U,4,2448.91,9795.65
PO-2023-002271,3,Load Balancer,Radware Alteon VA,1,92719.19,92719.19
PO-2023-003218,9,Firewall,PA-3220,1,43529.89,43529.89
PO-2023-000763,4,Server,PowerEdge R740,2,45553.51,91107.02
PO-2023-000986,1,Load Balancer,Radware Alteon VA,1,22692.23,22692.23
PO-2023-001047,2,Optics/Transceivers,XFP 10GBASE-ER,1,4811.21,4811.21
PO-2023-000717,2,Warranty/Support,Extended Warranty,6,35983.44,215900.65
PO-2023-001976,2,Router,7206 VXR,2,7029.5,14059.0
PO-2023-001632,2,Router,MX480,2,55467.14,110934.28
PO-2023-000369,1,Server,PowerEdge R740,1,9089.44,9089.44
PO-2023-002318,1,Cooling Unit,CoolIT Direct2Die,1,76708.26,76708.26
PO-2023-001865,11,Storage Array,Pure FlashArray//X,2,482770.69,965541.38
PO-2023-001630,8,Storage Array,Pure FlashArray//X,2,332392.77,664785.55
PO-2023-000787,3,Network Switch,Catalyst 9300,3,2998.47,8995.41
PO-2023-000788,3,Software License,VMware vSphere,1,74583.88,74583.88
PO-2023-002310,1,Warranty/Support,3-Year Next Business Day,2,16807.77,33615.54
PO-2023-001230,1,Rack,Wall Mount 12U,2,4584.23,9168.45
PO-2023-000433,1,Rack,Wall Mount 12U,1,1704.16,1704.16
PO-2023-000518,3,Server,ThinkSystem SR650,3,19530.55,58591.64
PO-2023-003266,6,Firewall,TZ570,2,86092.76,172185.52
PO-2023-002994,1,Cooling Unit,CoolIT Direct2Die,7,84492.97,591450.77
PO-2023-003025,3,Load Balancer,Kemp LoadMaster LM-X15,1,97693.22,97693.22
PO-2023-003085,7,Network Switch,Juniper EX4650,2,20632.13,41264.26
PO-2023-002721,1,Cable,Cat6 Ethernet Cable,3,405.83,1217.49
PO-2023-002360,3,Load Balancer,Kemp LoadMaster LM-X15,1,99236.56,99236.56
PO-2023-001779,1,Server,UCS C220 M5,2,10866.39,21732.77
PO-2023-003319,5,Router,ISR 4451,3,42999.07,128997.22
PO-2023-002868,6,Cable,HDMI Cable 2.1,2,357.43,714.87
PO-2023-000742,2,Server,PowerEdge R750,1,44066.68,44066.68
PO-2023-003258,10,Server,UCS C220 M5,3,15055.88,45167.65
PO-2023-002395,2,Warranty/Support,ProSupport Plus,2,14078.99,28157.98
PO-2023-000487,5,Rack,Wall Mount 12U,3,4444.93,13334.79
PO-2023-003347,4,Router,ASR 1001-X,2,9596.31,19192.61
PO-2023-000508,8,Storage Array,StorageGRID SG1000,4,34273.22,137092.88
PO-2023-002860,3,UPS,RT 11000VA,3,6072.12,18216.36
PO-2023-001905,1,Network Switch,Juniper EX4650,2,54377.92,108755.85
PO-2023-002561,1,Network Switch,Arista 7050X3,2,43631.5,87263.01
PO-2023-001274,3,Router,7206 VXR,2,57022.76,114045.52
PO-2023-002878,2,Software License,Microsoft SQL Server,3,6170.34,18511.03
PO-2023-001636,1,Optics/Transceivers,SFP28 25GBASE-SR,2,406.24,812.47
PO-2023-000595,1,Cable,Coaxial Cable RG6,1,229.63,229.63
PO-2023-002774,2,Cable,Fiber Optic Cable SC-LC,11,320.56,3526.2
PO-2023-003004,1,Cable,HDMI Cable 2.1,1,68.71,68.71
PO-2023-000313,2,Rack,SmartRack 25U,3,4236.78,12710.34
PO-2023-002945,1,Server,ProLiant DL380 Gen10,2,17475.07,34950.14
PO-2023-000439,1,Router,ISR 4451,5,58678.09,293390.45
PO-2023-000933,3,PDU,Basic Rack PDU,2,1967.11,3934.21
PO-2023-000018,4,Cooling Unit,InRow RP 300mm,2,64250.37,128500.74
PO-2023-000819,2,Warranty/Support,Premium Support,9,40480.69,364326.17
PO-2023-000032,1,Rack,NetShelter SX 42U,2,3426.86,6853.72
PO-2023-001237,4,Warranty/Support,5-Year 24x7x4,1,28664.8,28664.8
PO-2023-000241,6,Warranty/Support,3-Year Next Business Day,1,8909.41,8909.41
PO-2023-001966,2,Software License,Windows Server 2022,1,62213.88,62213.88
PO-2023-003054,5,Storage Array,NetApp FAS2750,2,239923.0,479846.0
PO-2023-002225,3,Cable,Fiber Optic Cable SC-LC,1,224.35,224.35
PO-2023-001315,2,Optics/Transceivers,XFP 10GBASE-ER,5,496.17,2480.87
PO-2023-001611,10,Optics/Transceivers,SFP+ 10GBASE-SR,1,292.34,292.34
PO-2023-001382,1,PDU,Basic Rack PDU,2,3979.22,7958.44
PO-2023-002257,2,Cable,USB 3.0 Cable,2,229.24,458.47
PO-2023-003128,3,Load Balancer,Kemp LoadMaster LM-X15,1,73518.48,73518.48
PO-2023-000161,3,Rack,NetShelter SX 42U,3,1324.6,3973.79
PO-2023-002954,3,Router,ISR 4451,4,71999.43,287997.74
PO-2023-002415,4,Cooling Unit,CyberAir 3,1,30831.67,30831.67
PO-2023-002919,3,Router,ASR 1001-X,2,96211.9,192423.8
PO-2023-002250,3,Network Switch,Nexus 9000,2,27836.46,55672.92
PO-2023-000728,2,PDU,Zero U PDU,1,587.46,587.46
PO-2023-000332,1,Storage Array,3PAR 8450,1,494306.63,494306.63
PO-2023-001802,11,Router,SRX5800,2,34399.31,68798.62
PO-2023-002955,1,Storage Array,NetApp FAS2750,3,242436.46,727309.38
PO-2023-001534,2,Router,SRX5800,2,62216.7,124433.39
PO-2023-001448,2,Warranty/Support,5-Year 24x7x4,3,10459.47,31378.4
PO-2023-002153,2,Storage Array,Unity XT 480,3,223800.82,671402.47
PO-2023-001078,1,Firewall,PA-3220,2,39409.97,78819.94
PO-2023-000091,6,Server,System x3650 M5,1,48113.31,48113.31
PO-2023-001217,3,Server,PowerEdge R740,2,45046.8,90093.59
PO-2023-001898,2,Rack,NetShelter SX 42U,1,1495.95,1495.95
PO-2023-002203,1,UPS,Galaxy 7000,1,34213.52,34213.52
PO-2023-003371,4,Firewall,SRX4600,2,90526.02,181052.03
PO-2023-002589,2,Firewall,PA-3220,2,149120.12,298240.23
PO-2023-000211,6,Cable,Power Cord C13-C14,8,483.22,3865.73
PO-2023-001849,1,Cable,HDMI Cable 2.1,1,136.27,136.27
PO-2023-001323,2,Load Balancer,Citrix ADC VPX,1,20886.2,20886.2
PO-2023-000940,2,Rack,NetShelter SX 42U,1,2150.29,2150.29
PO-2023-003301,9,Firewall,PA-3220,2,107811.37,215622.74
PO-2023-001460,2,Warranty/Support,Premium Support,1,10228.9,10228.9
PO-2023-000972,1,UPS,PowerMax 2000,1,27800.47,27800.47
PO-2023-003194,2,Cooling Unit,Liebert XD,1,81639.03,81639.03
PO-2023-001758,4,PDU,Switched Rack PDU,1,4242.88,4242.88
PO-2023-001482,3,PDU,Metered Rack PDU,2,3607.28,7214.57
PO-2023-002288,1,Server,ProLiant DL380 Gen10,5,41650.03,208250.16
PO-2023-003356,2,Software License,Red Hat Enterprise Linux,1,18962.1,18962.1
PO-2023-002732,7,Rack,NetShelter SX 42U,4,4155.31,16621.23
PO-2023-002708,5,Software License,Red Hat Enterprise Linux,2,18826.64,37653.29
PO-2023-000213,7,Cable,Fiber Optic Cable SC-LC,6,392.99,2357.95
PO-2023-001371,16,Cable,Power Cord C13-C14,2,19.48,38.97
PO-2023-001520,3,Warranty/Support,3-Year Next Business Day,1,31752.74,31752.74
PO-2023-001779,4,Load Balancer,F5 BIG-IP 4200v,2,95801.44,191602.87
PO-2023-002252,1,PDU,Intelligent PDU,6,2336.44,14018.62
PO-2023-002670,2,Network Switch,PowerConnect 8024F,4,21505.75,86022.98
PO-2023-002558,1,Software License,Citrix XenApp,3,60890.79,182672.38
PO-2023-002772,2,Warranty/Support,ProSupport Plus,1,40265.15,40265.15
PO-2023-000988,18,Software License,VMware vSphere,2,27635.97,55271.95
PO-2023-000633,6,Software License,Microsoft SQL Server,1,95659.74,95659.74
PO-2023-000597,2,UPS,Galaxy 7000,2,47526.69,95053.37
PO-2023-001710,1,Rack,NetShelter SX 42U,4,3311.51,13246.05
PO-2023-001159,5,Server,ProLiant DL380 Gen10,2,11103.67,22207.35
PO-2023-001913,2,Warranty/Support,3-Year Next Business Day,1,49645.17,49645.17
PO-2023-001542,2,Storage Array,StorageGRID SG1000,1,252179.23,252179.23
PO-2023-002692,4,Firewall,SRX4600,2,104386.83,208773.66
PO-2023-003491,1,Network Switch,Arista 7050X3,2,30397.29,60794.58
PO-2023-001057,10,Cable,USB 3.0 Cable,4,325.49,1301.94
PO-2023-002718,2,Software License,Citrix XenApp,1,24292.85,24292.85
PO-2023-003244,5,PDU,Zero U PDU,1,2304.93,2304.93
PO-2023-001912,9,Warranty/Support,3-Year Next Business Day,1,29149.72,29149.72
PO-2023-001321,2,Optics/Transceivers,SFP+ 10GBASE-SR,4,883.65,3534.61
PO-2023-001769,6,Optics/Transceivers,SFP 1000BASE-T,2,3224.15,6448.3
PO-2023-002477,2,Optics/Transceivers,CFP 100GBASE-LR4,5,2558.91,12794.57
PO-2023-001935,1,Software License,Windows Server 2022,2,86385.27,172770.54
PO-2023-002692,2,Storage Array,Unity XT 480,1,412669.87,412669.87
PO-2023-000117,5,Cable,Power Cord C13-C14,7,198.26,1387.83
PO-2023-000194,3,Firewall,SRX4600,2,113496.4,226992.79
PO-2023-000267,1,Warranty/Support,5-Year 24x7x4,3,27560.52,82681.57
PO-2023-001490,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,3349.2,3349.2
PO-2023-002107,3,Cable,HDMI Cable 2.1,3,121.6,364.79
PO-2023-000463,5,Server,PowerEdge R740,3,13950.13,41850.38
PO-2023-001397,3,Rack,SmartRack 25U,4,4997.11,19988.42
PO-2023-003300,2,Warranty/Support,ProSupport Plus,3,19350.79,58052.36
PO-2023-001605,1,UPS,PowerMax 2000,1,11200.7,11200.7
PO-2023-001589,2,Cooling Unit,InRow RP 300mm,4,56909.54,227638.15
PO-2023-003394,3,Network Switch,Juniper EX4650,7,16352.55,114467.88
PO-2023-003238,3,Network Switch,ProCurve 5406zl,2,19148.95,38297.89
PO-2023-002347,2,Software License,VMware vSphere,2,88532.5,177065.0
PO-2023-001202,2,Network Switch,Arista 7050X3,5,34025.75,170128.75
PO-2023-001390,5,Optics/Transceivers,CFP 100GBASE-LR4,8,4917.77,39342.17
PO-2023-000459,1,Rack,Open Frame Rack 42U,1,1189.66,1189.66
PO-2023-002690,2,Optics/Transceivers,SFP28 25GBASE-SR,7,2465.01,17255.07
PO-2023-001161,1,Load Balancer,Kemp LoadMaster LM-X15,3,50725.66,152176.98
PO-2023-001431,2,Server,PowerEdge R750,1,36102.5,36102.5
PO-2023-000191,1,Rack,Wall Mount 12U,10,4558.08,45580.77
PO-2023-000416,1,Warranty/Support,5-Year 24x7x4,2,47471.35,94942.71
PO-2023-001633,1,Software License,Citrix XenApp,5,22509.96,112549.8
PO-2023-002531,2,Cooling Unit,Stulz CyberAir,1,53626.15,53626.15
PO-2023-002066,1,Storage Array,NetApp FAS2750,1,202695.3,202695.3
PO-2023-002002,1,Warranty/Support,Extended Warranty,2,32997.28,65994.55
PO-2023-000748,8,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,2471.55,2471.55
PO-2023-001595,2,Warranty/Support,Extended Warranty,4,12549.83,50199.32
PO-2023-000073,1,Optics/Transceivers,SFP+ 10GBASE-SR,4,3268.37,13073.48
PO-2023-001810,1,Firewall,ASA 5516-X,1,131318.14,131318.14
PO-2023-000942,6,PDU,Basic Rack PDU,2,2391.05,4782.09
PO-2023-000639,2,Rack,Colocation Rack 47U,2,1442.35,2884.69
PO-2023-002809,5,Rack,Server Rack 48U,2,3102.01,6204.01
PO-2023-003363,2,Warranty/Support,ProSupport Plus,1,12728.53,12728.53
PO-2023-000057,5,Warranty/Support,Hardware Replacement,1,48884.59,48884.59
PO-2023-001892,1,Warranty/Support,Hardware Replacement,3,21664.17,64992.5
PO-2023-000143,4,Load Balancer,Citrix ADC VPX,7,54520.77,381645.37
PO-2023-000936,1,UPS,PowerWave 9330,4,48011.53,192046.11
PO-2023-002483,12,Network Switch,Arista 7050X3,2,46364.97,92729.94
PO-2023-002415,3,PDU,Basic Rack PDU,5,3352.08,16760.41
PO-2023-001542,5,Cooling Unit,CyberAir 3,1,93368.8,93368.8
PO-2023-000917,4,Optics/Transceivers,CFP 100GBASE-LR4,1,1099.94,1099.94
PO-2023-000132,4,Storage Array,Unity XT 480,3,249333.86,748001.57
PO-2023-003418,1,Firewall,pfSense SG-5100,2,101903.94,203807.87
PO-2023-003096,1,Server,PowerEdge R740,1,38570.22,38570.22
PO-2023-001041,6,Cooling Unit,InRow RP 300mm,1,61468.81,61468.81
PO-2023-000103,13,Network Switch,ProCurve 5406zl,2,69029.18,138058.37
PO-2023-000547,4,Storage Array,3PAR 8450,1,102385.38,102385.38
PO-2023-001491,5,PDU,Basic Rack PDU,1,4684.1,4684.1
PO-2023-001185,5,Warranty/Support,ProSupport Plus,2,35706.41,71412.82
PO-2023-002091,3,Storage Array,Unity XT 480,2,392295.19,784590.39
PO-2023-003221,1,Optics/Transceivers,SFP 1000BASE-T,2,1151.37,2302.74
PO-2023-002881,2,Optics/Transceivers,QSFP+ 40GBASE-LR4,5,4782.13,23910.67
PO-2023-000903,2,Router,RTX1210,2,26513.76,53027.51
PO-2023-001293,2,Software License,VMware vSphere,1,69561.04,69561.04
PO-2023-002315,5,Router,SRX5800,2,65126.12,130252.24
PO-2023-002846,1,PDU,Zero U PDU,1,3474.93,3474.93
PO-2023-000158,1,Load Balancer,Citrix ADC VPX,3,73596.69,220790.06
PO-2023-000277,1,Warranty/Support,5-Year 24x7x4,6,26615.6,159693.63
PO-2023-000673,8,Cooling Unit,CoolIT Direct2Die,2,89806.1,179612.19
PO-2023-000303,4,Cooling Unit,InRow RP 300mm,3,64871.37,194614.12
PO-2023-001850,3,Router,RTX1210,4,89541.61,358166.44
PO-2023-000471,1,Cable,HDMI Cable 2.1,2,265.12,530.24
PO-2023-002805,12,Software License,Oracle Database,9,62344.97,561104.72
PO-2023-000418,6,Software License,VMware vSphere,1,87548.79,87548.79
PO-2023-003276,1,UPS,Galaxy 7000,1,8643.98,8643.98
PO-2023-000035,1,Network Switch,Juniper EX4650,2,26766.8,53533.6
PO-2023-001709,1,Router,ISR 4451,2,37653.85,75307.7
PO-2023-002470,1,Firewall,TZ570,2,115488.79,230977.57
PO-2023-002178,4,Software License,Microsoft SQL Server,1,15994.59,15994.59
PO-2023-002028,4,Router,7206 VXR,1,19370.82,19370.82
PO-2023-002906,1,Optics/Transceivers,XFP 10GBASE-ER,4,1470.14,5880.58
PO-2023-001414,1,Software License,Microsoft SQL Server,1,68190.17,68190.17
PO-2023-000747,1,Cooling Unit,Stulz CyberAir,4,48340.07,193360.29
PO-2023-003155,9,Cooling Unit,Stulz CyberAir,1,92182.2,92182.2
PO-2023-003153,5,Warranty/Support,3-Year Next Business Day,3,45041.3,135123.9
PO-2023-002670,4,Rack,Colocation Rack 47U,2,2839.23,5678.47
PO-2023-000647,1,Cable,USB 3.0 Cable,1,64.17,64.17
PO-2023-001556,3,Router,ISR 4451,2,57603.11,115206.21
PO-2023-003346,1,Storage Array,Pure FlashArray//X,1,169745.14,169745.14
PO-2023-000324,2,Software License,Citrix XenApp,1,12125.78,12125.78
PO-2023-001100,1,UPS,Smart-UPS SRT 10000VA,1,43974.24,43974.24
PO-2023-002447,2,Software License,Citrix XenApp,2,48413.83,96827.66
PO-2023-002520,2,Cable,Coaxial Cable RG6,2,425.25,850.5
PO-2023-003144,3,Cooling Unit,CoolIT Direct2Die,1,41795.28,41795.28
PO-2023-000993,3,Warranty/Support,5-Year 24x7x4,1,28311.81,28311.81
PO-2023-000939,1,Software License,Red Hat Enterprise Linux,1,16344.35,16344.35
PO-2023-001133,1,Router,ISR 4451,2,92418.3,184836.59
PO-2023-002836,1,Router,RTX1210,2,50329.71,100659.42
PO-2023-000681,3,Optics/Transceivers,SFP 1000BASE-T,2,3371.6,6743.2
PO-2023-002996,9,Rack,Colocation Rack 47U,6,4546.75,27280.49
PO-2023-002831,1,Server,UCS C220 M5,5,31431.78,157158.91
PO-2023-003351,6,Storage Array,StorageGRID SG1000,9,427003.99,3843035.94
PO-2023-003036,4,Server,ThinkSystem SR650,3,15819.0,47456.99
PO-2023-000661,1,Warranty/Support,ProSupport Plus,4,34872.67,139490.67
PO-2023-002122,5,Router,SRX5800,4,31502.62,126010.48
PO-2023-000054,2,Load Balancer,A10 Thunder 3030S,1,12802.07,12802.07
PO-2023-000065,5,Storage Array,Unity XT 480,4,473691.75,1894767.02
PO-2023-001728,9,Firewall,PA-3220,1,75436.05,75436.05
PO-2023-002307,3,Cable,HDMI Cable 2.1,1,188.39,188.39
PO-2023-003197,2,Network Switch,Catalyst 9300,2,66725.58,133451.15
PO-2023-003097,2,PDU,Basic Rack PDU,1,4273.8,4273.8
PO-2023-001257,4,Cable,Fiber Optic Cable SC-LC,2,133.25,266.5
PO-2023-000983,7,Firewall,ASA 5516-X,2,81800.28,163600.57
PO-2023-001967,3,Rack,Open Frame Rack 42U,1,1296.54,1296.54
PO-2023-001512,1,Cable,Cat6 Ethernet Cable,3,292.45,877.35
PO-2023-002944,3,PDU,Switched Rack PDU,1,1485.11,1485.11
PO-2023-000060,5,Optics/Transceivers,SFP+ 10GBASE-SR,5,3663.13,18315.64
PO-2023-002412,2,Cooling Unit,InRow RP 300mm,1,58809.34,58809.34
PO-2023-000887,2,Software License,Windows Server 2022,1,64000.48,64000.48
PO-2023-002313,3,Rack,SmartRack 25U,1,4409.86,4409.86
PO-2023-001399,1,Firewall,SRX4600,2,35809.37,71618.73
PO-2023-001770,1,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,3717.54,3717.54
PO-2023-001496,1,Optics/Transceivers,SFP+ 10GBASE-SR,1,4255.57,4255.57
PO-2023-000084,2,Firewall,TZ570,2,64174.64,128349.28
PO-2023-000964,1,Router,ASR 1001-X,1,84365.66,84365.66
PO-2023-002806,3,Warranty/Support,Extended Warranty,1,44783.72,44783.72
PO-2023-001295,5,Firewall,pfSense SG-5100,1,44281.43,44281.43
PO-2023-000877,1,Cooling Unit,Liebert XD,1,48866.76,48866.76
PO-2023-001885,1,Storage Array,StorageGRID SG1000,4,225665.92,902663.68
PO-2023-003305,3,Network Switch,Arista 7050X3,2,24698.17,49396.35
PO-2023-001788,1,Router,ISR 4451,2,14164.0,28328.0
PO-2023-000553,1,PDU,Switched Rack PDU,1,1637.85,1637.85
PO-2023-001912,4,UPS,PowerWave 9330,6,47048.3,282289.79
PO-2023-000099,12,PDU,Intelligent PDU,1,2317.9,2317.9
PO-2023-003098,3,Software License,Windows Server 2022,2,79616.86,159233.72
PO-2023-001394,3,Rack,Colocation Rack 47U,1,1692.25,1692.25
PO-2023-000856,6,Firewall,pfSense SG-5100,2,63464.44,126928.87
PO-2023-003174,1,Firewall,TZ570,2,15578.55,31157.09
PO-2023-002995,2,Software License,VMware vSphere,2,85929.49,171858.98
PO-2023-002725,12,Firewall,pfSense SG-5100,2,10191.07,20382.15
PO-2023-002452,1,UPS,OnLine S3 15kVA,3,23226.78,69680.35
PO-2023-002620,1,PDU,Monitored PDU,6,2834.26,17005.58
PO-2023-001620,1,Network Switch,Juniper EX4650,2,9272.39,18544.78
PO-2023-002901,4,Warranty/Support,3-Year Next Business Day,3,19993.24,59979.71
PO-2023-001107,1,PDU,Monitored PDU,1,2438.34,2438.34
PO-2023-000398,1,Cooling Unit,Liebert XD,5,57452.96,287264.82
PO-2023-001486,1,Cable,Coaxial Cable RG6,1,383.51,383.51
PO-2023-001742,10,Rack,Open Frame Rack 42U,5,1128.86,5644.3
PO-2023-000685,1,Load Balancer,Radware Alteon VA,3,39221.11,117663.32
PO-2023-003219,2,Cooling Unit,CyberAir 3,1,69536.71,69536.71
PO-2023-003081,2,Router,SRX5800,2,41211.52,82423.05
PO-2023-001987,3,Router,ISR 4451,2,44393.06,88786.11
PO-2023-000675,8,Optics/Transceivers,CFP 100GBASE-LR4,6,4583.17,27499.0
PO-2023-001802,9,Optics/Transceivers,XFP 10GBASE-ER,1,2605.53,2605.53
PO-2023-002269,2,Server,ProLiant DL380 Gen10,1,44520.75,44520.75
PO-2023-001865,5,Warranty/Support,5-Year 24x7x4,2,34637.87,69275.74
PO-2023-001363,3,Firewall,PA-3220,2,26885.47,53770.93
PO-2023-001008,1,Storage Array,NetApp FAS2750,3,282023.89,846071.66
PO-2023-001790,2,Optics/Transceivers,SFP+ 10GBASE-SR,3,2117.68,6353.03
PO-2023-000329,2,Load Balancer,A10 Thunder 3030S,5,82073.63,410368.14
PO-2023-002070,5,Cooling Unit,Liebert XD,1,44001.48,44001.48
PO-2023-000050,1,Software License,Citrix XenApp,6,68819.78,412918.7
PO-2023-002029,15,Load Balancer,HAProxy Enterprise,2,55630.76,111261.52
PO-2023-001153,9,Cable,Fiber Optic Cable SC-LC,1,381.49,381.49
PO-2023-000619,1,Router,SRX5800,1,93295.45,93295.45
PO-2023-002877,3,Software License,Citrix XenApp,1,39830.7,39830.7
PO-2023-000103,6,PDU,Intelligent PDU,3,4191.7,12575.1
PO-2023-002824,1,Load Balancer,HAProxy Enterprise,1,46349.59,46349.59
PO-2023-000708,7,Software License,Windows Server 2022,1,50835.42,50835.42
PO-2023-001699,1,Storage Array,VMAX All Flash,1,466251.57,466251.57
PO-2023-000622,1,Network Switch,Juniper EX4650,1,18244.04,18244.04
PO-2023-003258,4,Firewall,FortiGate 600E,3,65028.61,195085.84
PO-2023-003374,4,PDU,Basic Rack PDU,1,3636.22,3636.22
PO-2023-002671,2,Rack,SmartRack 25U,1,3468.84,3468.84
PO-2023-001959,2,Cooling Unit,CyberAir 3,2,43566.3,87132.61
PO-2023-003148,2,Load Balancer,A10 Thunder 3030S,1,47702.07,47702.07
PO-2023-001631,2,Cooling Unit,CyberAir 3,6,80769.88,484619.3
PO-2023-002041,1,Software License,Microsoft SQL Server,1,98156.05,98156.05
PO-2023-000175,1,Software License,Windows Server 2022,2,42664.49,85328.98
PO-2023-000515,2,Router,MX480,2,85381.32,170762.65
PO-2023-001545,3,Software License,Windows Server 2022,4,32462.0,129848.0
PO-2023-001730,3,PDU,Metered Rack PDU,3,3616.43,10849.29
PO-2023-000698,1,Load Balancer,F5 BIG-IP 4200v,1,44171.16,44171.16
PO-2023-001980,6,PDU,Switched Rack PDU,3,2470.06,7410.17
PO-2023-000818,3,Software License,Citrix XenApp,2,53942.32,107884.63
PO-2023-002172,10,UPS,PowerMax 2000,3,6672.48,20017.43
PO-2023-002692,1,Warranty/Support,Premium Support,2,24652.83,49305.65
PO-2023-002260,12,Firewall,pfSense SG-5100,2,139934.9,279869.81
PO-2023-003377,8,Optics/Transceivers,SFP+ 10GBASE-SR,2,820.21,1640.42
PO-2023-000870,3,Warranty/Support,ProSupport Plus,3,32239.38,96718.15
PO-2023-001069,2,Router,ASR 1001-X,1,48685.32,48685.32
PO-2023-003450,1,Firewall,pfSense SG-5100,1,140149.33,140149.33
PO-2023-000719,1,PDU,Zero U PDU,1,1754.18,1754.18
PO-2023-000364,6,Load Balancer,Citrix ADC VPX,3,27838.56,83515.69
PO-2023-001591,1,Rack,Colocation Rack 47U,6,1856.07,11136.43
PO-2023-001969,1,Warranty/Support,ProSupport Plus,2,42121.99,84243.98
PO-2023-001301,2,Server,PowerEdge R750,3,30753.85,92261.56
PO-2023-001119,1,UPS,PowerWave 9330,1,29268.42,29268.42
PO-2023-002396,6,Software License,Red Hat Enterprise Linux,4,56929.5,227718.0
PO-2023-002045,11,Rack,NetShelter SX 42U,2,4448.78,8897.56
PO-2023-001901,5,Storage Array,Pure FlashArray//X,4,186046.36,744185.42
PO-2023-002155,3,Network Switch,ProCurve 5406zl,2,17053.18,34106.35
PO-2023-001182,2,Optics/Transceivers,SFP+ 10GBASE-SR,1,2709.9,2709.9
PO-2023-002136,1,PDU,Monitored PDU,2,2867.61,5735.22
PO-2023-002774,1,Router,RTX1210,1,16780.63,16780.63
PO-2023-001087,8,Network Switch,Nexus 9000,2,68585.92,137171.84
PO-2023-000263,1,Server,System x3650 M5,1,18394.26,18394.26
PO-2023-000662,6,Warranty/Support,ProSupport Plus,1,15617.82,15617.82
PO-2023-000735,4,Firewall,FortiGate 600E,2,12083.69,24167.38
