order_number,line_item_id,item_category,item_description,quantity,unit_price,item_total
PO-2023-003078,2,Warranty/Support,Hardware Replacement,9,40545.02,364905.16
PO-2023-001019,1,Rack,NetShelter SX 42U,3,3822.58,11467.75
PO-2023-002625,4,Router,ISR 4451,2,7703.4,15406.8
PO-2023-003469,9,Router,SRX5800,2,94381.53,188763.06
PO-2023-000589,3,Storage Array,StorageGRID SG1000,6,272470.91,1634825.46
PO-2023-001759,1,Router,ASR 1001-X,2,91598.07,183196.15
PO-2023-002757,6,UPS,Smart-UPS SRT 10000VA,1,39026.56,39026.56
PO-2023-000172,2,Software License,Oracle Database,1,41032.95,41032.95
PO-2023-003090,5,Optics/Transceivers,CFP 100GBASE-LR4,4,834.6,3338.4
PO-2023-002653,4,Optics/Transceivers,SFP+ 10GBASE-SR,1,4708.42,4708.42
PO-2023-001729,9,Server,PowerEdge R740,2,46223.02,92446.04
PO-2023-001397,2,PDU,Basic Rack PDU,3,4146.12,12438.35
PO-2023-002696,1,PDU,Intelligent PDU,4,3376.14,13504.56
PO-2023-000469,2,Optics/Transceivers,XFP 10GBASE-ER,8,152.28,1218.27
PO-2023-002661,1,Optics/Transceivers,XFP 10GBASE-ER,21,3486.91,73225.03
PO-2023-001388,7,Network Switch,PowerConnect 8024F,2,3762.28,7524.55
PO-2023-003327,4,PDU,Basic Rack PDU,9,3805.91,34253.17
PO-2023-000540,5,Rack,NetShelter SX 42U,2,4373.05,8746.1
PO-2023-003448,4,UPS,RT 11000VA,2,37237.99,74475.97
PO-2023-003146,5,Router,SRX5800,2,72781.95,145563.89
PO-2023-001906,2,Firewall,PA-3220,2,41209.21,82418.41
PO-2023-000806,3,Software License,Windows Server 2022,2,40662.82,81325.63
PO-2023-002887,2,Firewall,TZ570,2,6264.35,12528.7
PO-2023-000100,1,Load Balancer,HAProxy Enterprise,1,56125.24,56125.24
PO-2023-000778,5,Warranty/Support,Extended Warranty,1,15807.8,15807.8
PO-2023-002932,1,PDU,Switched Rack PDU,1,2900.91,2900.91
PO-2023-001836,2,Router,ISR 4451,2,29831.18,59662.36
PO-2023-001450,1,Router,MX480,2,9138.36,18276.72
PO-2023-001177,2,Cable,USB 3.0 Cable,1,81.01,81.01
PO-2023-000900,2,Rack,SmartRack 25U,3,3828.14,11484.41
PO-2023-000326,4,Cooling Unit,InRow RP 300mm,1,74563.55,74563.55
PO-2023-001679,11,Software License,Red Hat Enterprise Linux,1,26015.43,26015.43
PO-2023-001551,3,Firewall,ASA 5516-X,2,50300.29,100600.58
PO-2023-002265,2,Cooling Unit,Liebert XD,2,26951.62,53903.23
PO-2023-002084,1,Optics/Transceivers,CFP 100GBASE-LR4,2,1537.85,3075.7
PO-2023-001269,10,UPS,Smart-UPS SRT 10000VA,2,11705.1,23410.21
PO-2023-000042,3,Rack,Server Rack 48U,1,3924.09,3924.09
PO-2023-000086,2,Load Balancer,A10 Thunder 3030S,4,90287.62,361150.49
PO-2023-003371,18,Firewall,TZ570,7,83425.85,583980.96
PO-2023-002686,2,Firewall,FortiGate 600E,2,63597.09,127194.19
PO-2023-002953,11,Warranty/Support,ProSupport Plus,3,12343.64,37030.93
PO-2023-002145,1,UPS,PowerWave 9330,5,34562.77,172813.85
PO-2023-001399,2,UPS,Smart-UPS SRT 10000VA,2,6439.84,12879.69
PO-2023-002348,5,Storage Array,StorageGRID SG1000,4,72874.79,291499.16
PO-2023-000069,1,Rack,Colocation Rack 47U,2,3672.85,7345.7
PO-2023-003351,4,Network Switch,Arista 7050X3,2,61525.24,123050.49
PO-2023-002265,4,Network Switch,Arista 7050X3,2,68156.57,136313.15
PO-2023-002931,4,Warranty/Support,Extended Warranty,2,41001.24,82002.48
PO-2023-001000,2,Storage Array,3PAR 8450,10,334249.28,3342492.81
PO-2023-000202,1,PDU,Intelligent PDU,1,4736.9,4736.9
PO-2023-002159,1,Storage Array,VMAX All Flash,1,66272.72,66272.72
PO-2023-000805,1,Warranty/Support,3-Year Next Business Day,4,48621.75,194486.99
PO-2023-000858,6,Rack,Colocation Rack 47U,5,2624.18,13120.88
PO-2023-002979,1,Load Balancer,Radware Alteon VA,1,30182.7,30182.7
PO-2023-002999,4,Storage Array,Unity XT 480,1,359471.74,359471.74
PO-2023-002956,5,Storage Array,StorageGRID SG1000,2,272767.7,545535.4
PO-2023-003244,4,PDU,Intelligent PDU,3,3002.42,9007.27
PO-2023-001327,1,Network Switch,Catalyst 9300,6,30775.88,184655.26
PO-2023-001222,1,PDU,Switched Rack PDU,1,4920.14,4920.14
PO-2023-000916,2,Software License,Microsoft SQL Server,1,98303.21,98303.21
PO-2023-002906,7,Firewall,TZ570,5,12545.82,62729.1
PO-2023-003431,1,Cooling Unit,SmartCool Gen4,2,16980.45,33960.91
PO-2023-003143,2,Warranty/Support,3-Year Next Business Day,2,19986.36,39972.71
PO-2023-002341,2,Warranty/Support,ProSupport Plus,1,43028.05,43028.05
PO-2023-003024,2,Server,ThinkSystem SR650,4,9085.27,36341.09
PO-2023-002971,4,Load Balancer,HAProxy Enterprise,3,95780.08,287340.23
PO-2023-003217,1,Network Switch,PowerConnect 8024F,2,11412.59,22825.19
PO-2023-000556,2,Cooling Unit,InRow RP 300mm,3,46841.04,140523.13
PO-2023-002332,1,Storage Array,VMAX All Flash,5,474738.51,2373692.56
PO-2023-001337,2,UPS,Smart-UPS SRT 10000VA,3,9727.99,29183.97
PO-2023-002912,5,UPS,PowerMax 2000,2,43818.78,87637.56
PO-2023-000798,2,Optics/Transceivers,SFP 1000BASE-T,2,3850.22,7700.45
PO-2023-003493,6,Cooling Unit,SmartCool Gen4,1,93519.24,93519.24
PO-2023-001171,2,PDU,Switched Rack PDU,6,4303.01,25818.04
PO-2023-003141,5,Optics/Transceivers,SFP+ 10GBASE-SR,4,1467.28,5869.13
PO-2023-000580,2,Software License,Microsoft SQL Server,2,85135.62,170271.24
PO-2023-000227,6,Load Balancer,A10 Thunder 3030S,2,44985.37,89970.74
PO-2023-003215,1,Router,SRX5800,2,26136.88,52273.76
PO-2023-001655,1,Load Balancer,Kemp LoadMaster LM-X15,1,62102.47,62102.47
PO-2023-001740,3,Optics/Transceivers,QSFP+ 40GBASE-LR4,1,2367.27,2367.27
PO-2023-000025,1,Server,System x3650 M5,1,10389.3,10389.3
PO-2023-002452,3,Warranty/Support,ProSupport Plus,4,33347.44,133389.74
PO-2023-001626,1,Rack,Open Frame Rack 42U,1,2265.66,2265.66
PO-2023-002142,3,Optics/Transceivers,SFP 1000BASE-T,4,2385.84,9543.37
PO-2023-000368,3,UPS,PowerWave 9330,4,6618.46,26473.84
PO-2023-000406,3,Warranty/Support,ProSupport Plus,1,15656.7,15656.7
PO-2023-002902,9,Cooling Unit,CoolIT Direct2Die,1,75847.7,75847.7
PO-2023-000760,2,PDU,Basic Rack PDU,3,2500.81,7502.44
PO-2023-002100,5,PDU,Metered Rack PDU,1,2457.99,2457.99
PO-2023-002146,8,Router,ASR 1001-X,2,79742.5,159484.99
PO-2023-001372,3,Network Switch,Nexus 9000,2,4443.75,8887.51
PO-2023-000436,6,Cable,Cat6 Ethernet Cable,3,213.07,639.21
PO-2023-003495,4,Optics/Transceivers,SFP 1000BASE-T,3,1923.55,5770.64
PO-2023-003217,3,Software License,Windows Server 2022,1,63520.51,63520.51
PO-2023-003348,5,Network Switch,PowerConnect 8024F,2,55547.92,111095.84
PO-2023-002708,3,PDU,Basic Rack PDU,4,1776.16,7104.62
PO-2023-002111,4,UPS,Galaxy 7000,15,9244.82,138672.35
PO-2023-000360,1,Optics/Transceivers,XFP 10GBASE-ER,1,904.93,904.93
PO-2023-002865,5,Network Switch,Nexus 9000,3,43316.37,129949.12
PO-2023-002775,7,Firewall,PA-3220,3,49941.95,149825.86
PO-2023-002314,1,Cable,HDMI Cable 2.1,4,15.95,63.8
PO-2023-002394,8,Server,PowerEdge R740,1,24861.97,24861.97
PO-2023-000317,2,Warranty/Support,Premium Support,2,34356.77,68713.54
PO-2023-000925,4,UPS,Smart-UPS SRT 10000VA,1,34867.14,34867.14
PO-2023-002777,1,Rack,SmartRack 25U,1,4471.82,4471.82
PO-2023-000200,6,PDU,Switched Rack PDU,6,1335.8,8014.79
PO-2023-000408,1,Cooling Unit,InRow RP 300mm,1,92307.35,92307.35
PO-2023-001028,4,Optics/Transceivers,SFP28 25GBASE-SR,5,3899.84,19499.2
PO-2023-000143,1,Cable,HDMI Cable 2.1,1,167.62,167.62
PO-2023-000990,2,Load Balancer,Radware Alteon VA,1,55518.89,55518.89
PO-2023-001588,2,UPS,Galaxy 7000,3,6999.96,20999.87
PO-2023-003061,4,Cooling Unit,Liebert XD,2,86358.99,172717.99
PO-2023-002227,6,Load Balancer,Radware Alteon VA,1,15176.14,15176.14
PO-2023-001043,9,UPS,PowerWave 9330,1,43658.5,43658.5
PO-2023-002288,6,UPS,OnLine S3 15kVA,1,45068.35,45068.35
PO-2023-001162,3,Warranty/Support,Extended Warranty,3,45674.58,137023.73
PO-2023-002116,2,UPS,PowerWave 9330,1,46156.2,46156.2
PO-2023-002156,1,Software License,Microsoft SQL Server,1,40686.58,40686.58
PO-2023-003400,2,Cable,Cat6 Ethernet Cable,2,297.11,594.21
PO-2023-000430,1,Load Balancer,A10 Thunder 3030S,4,12571.38,50285.53
PO-2023-001036,4,Cable,Power Cord C13-C14,3,272.79,818.37
PO-2023-000347,1,Load Balancer,Citrix ADC VPX,1,72768.85,72768.85
PO-2023-001530,2,Storage Array,VMAX All Flash,3,105731.03,317193.09
PO-2023-002966,3,Router,MX480,2,60962.86,121925.71
PO-2023-001824,1,Warranty/Support,Extended Warranty,1,16013.93,16013.93
PO-2023-003198,1,Router,MX480,3,45172.76,135518.29
PO-2023-001460,10,Cooling Unit,SmartCool Gen4,1,12796.12,12796.12
PO-2023-001006,3,Router,ISR 4451,2,56552.14,113104.27
PO-2023-002179,2,Network Switch,Catalyst 9300,1,50266.79,50266.79
PO-2023-000427,6,Cable,Fiber Optic Cable SC-LC,1,365.48,365.48
PO-2023-002305,1,Firewall,SRX4600,2,4404.26,8808.52
PO-2023-002003,3,Warranty/Support,3-Year Next Business Day,3,22948.45,68845.34
PO-2023-001742,18,Cable,Power Cord C13-C14,1,141.05,141.05
PO-2023-001681,3,Optics/Transceivers,SFP+ 10GBASE-SR,1,4413.79,4413.79
PO-2023-000576,2,Storage Array,VMAX All Flash,2,271433.95,542867.9
PO-2023-001661,3,Rack,SmartRack 25U,2,2398.23,4796.46
PO-2023-002585,4,Software License,Citrix XenApp,2,6235.47,12470.93
PO-2023-001605,2,Warranty/Support,Extended Warranty,4,14299.75,57198.98
PO-2023-002051,1,Rack,Colocation Rack 47U,2,4924.83,9849.66
PO-2023-002710,1,Cable,Power Cord C13-C14,6,363.46,2180.74
PO-2023-002539,3,Warranty/Support,ProSupport Plus,1,2519.7,2519.7
PO-2023-000763,1,Load Balancer,Kemp LoadMaster LM-X15,1,44587.02,44587.02
PO-2023-003268,5,PDU,Zero U PDU,1,3123.58,3123.58
PO-2023-001156,2,Load Balancer,A10 Thunder 3030S,6,42390.87,254345.2
PO-2023-002242,2,Cable,Cat6 Ethernet Cable,1,472.08,472.08
PO-2023-000423,1,UPS,Smart-UPS SRT 10000VA,2,24088.33,48176.66
PO-2023-003193,4,Rack,Colocation Rack 47U,3,2932.38,8797.14
PO-2023-001400,1,UPS,PowerMax 2000,3,32444.47,97333.41
PO-2023-000682,4,Rack,Wall Mount 12U,1,3563.67,3563.67
PO-2023-002150,2,Warranty/Support,Extended Warranty,2,13996.43,27992.86
PO-2023-003405,3,Firewall,ASA 5516-X,3,13167.34,39502.03
PO-2023-002987,2,Server,System x3650 M5,2,32753.91,65507.81
PO-2023-003139,1,Load Balancer,F5 BIG-IP 4200v,2,16060.28,32120.55
PO-2023-002187,2,Firewall,FortiGate 600E,1,97526.38,97526.38
PO-2023-003008,6,Optics/Transceivers,CFP 100GBASE-LR4,2,109.85,219.7
PO-2023-002689,4,Router,7206 VXR,2,46730.1,93460.2
PO-2023-002272,3,Software License,VMware vSphere,1,75887.0,75887.0
PO-2023-000308,3,Storage Array,Pure FlashArray//X,3,85966.22,257898.65
PO-2023-001919,3,Server,PowerEdge R750,2,29689.79,59379.58
PO-2023-001547,1,Router,RTX1210,2,46109.0,92217.99
PO-2023-000038,1,Server,ThinkSystem SR650,1,30488.21,30488.21
PO-2023-003155,3,Load Balancer,Radware Alteon VA,5,61330.23,306651.15
PO-2023-002792,5,Cable,Fiber Optic Cable SC-LC,2,176.48,352.97
PO-2023-002204,2,Warranty/Support,Premium Support,1,11473.71,11473.71
PO-2023-002082,2,Warranty/Support,5-Year 24x7x4,3,42476.51,127429.53
PO-2023-001672,14,Software License,Red Hat Enterprise Linux,2,42976.69,85953.37
PO-2023-001394,5,Cooling Unit,CyberAir 3,4,71509.78,286039.13
PO-2023-002934,5,UPS,Galaxy 7000,2,38450.64,76901.27
PO-2023-000116,2,Server,ProLiant DL380 Gen10,1,24373.82,24373.82
PO-2023-002582,1,Software License,Oracle Database,2,16129.34,32258.68
PO-2023-002875,1,Load Balancer,Radware Alteon VA,6,67668.73,406012.36
PO-2023-003030,9,PDU,Zero U PDU,2,1825.29,3650.59
PO-2023-003032,1,Warranty/Support,Hardware Replacement,1,20040.84,20040.84
PO-2023-002860,5,Network Switch,Nexus 9000,2,17117.26,34234.51
PO-2023-002588,1,Software License,Microsoft SQL Server,3,76631.93,229895.78
PO-2023-001387,3,Network Switch,Catalyst 9300,3,17900.61,53701.82
PO-2023-001672,23,Software License,Windows Server 2022,1,54515.16,54515.16
PO-2023-000006,2,Server,ThinkSystem SR650,2,8530.54,17061.07
PO-2023-001510,1,Router,MX480,2,59045.96,118091.92
PO-2023-000384,6,Optics/Transceivers,SFP28 25GBASE-SR,4,2797.67,11190.69
PO-2023-000931,2,UPS,PowerMax 2000,9,16226.76,146040.85
PO-2023-002061,4,Router,ASR 1001-X,3,45330.0,135989.99
PO-2023-001988,3,PDU,Intelligent PDU,2,2722.21,5444.43
PO-2023-002880,2,Load Balancer,F5 BIG-IP 4200v,1,16732.5,16732.5
PO-2023-000978,4,Software License,VMware vSphere,8,26388.71,211109.69
PO-2023-002864,3,PDU,Basic Rack PDU,1,2307.03,2307.03
PO-2023-002262,3,Network Switch,ProCurve 5406zl,2,29551.79,59103.57
PO-2023-002230,3,Firewall,pfSense SG-5100,3,48275.85,144827.54
PO-2023-003093,4,Warranty/Support,ProSupport Plus,1,32226.56,32226.56
PO-2023-002799,5,Software License,Citrix XenApp,1,93804.51,93804.51
PO-2023-000468,3,Firewall,FortiGate 600E,2,10225.44,20450.87
PO-2023-003404,4,Optics/Transceivers,QSFP+ 40GBASE-LR4,3,1765.72,5297.15
PO-2023-000933,8,Optics/Transceivers,QSFP+ 40GBASE-LR4,7,3080.82,21565.73
PO-2023-002851,5,Warranty/Support,Extended Warranty,1,48639.38,48639.38
PO-2023-003176,3,Storage Array,Unity XT 480,1,476780.28,476780.28
PO-2023-003085,5,Firewall,PA-3220,2,99761.42,199522.83
PO-2023-002289,4,Software License,Microsoft SQL Server,2,41561.87,83123.74
PO-2023-001178,1,Optics/Transceivers,CFP 100GBASE-LR4,2,1557.33,3114.66
PO-2023-000894,2,Load Balancer,Kemp LoadMaster LM-X15,2,27493.22,54986.43
PO-2023-000132,3,Software License,VMware vSphere,2,41638.17,83276.34
PO-2023-002823,1,PDU,Basic Rack PDU,9,1286.21,11575.86
PO-2023-002573,2,Server,System x3650 M5,2,44543.65,89087.29
PO-2023-000442,2,Firewall,FortiGate 600E,1,136173.76,136173.76
PO-2023-001171,1,Software License,Citrix XenApp,4,54609.55,218438.19
PO-2023-003443,1,Storage Array,NetApp FAS2750,5,437097.94,2185489.72
PO-2023-000449,1,Server,ThinkSystem SR650,2,31336.74,62673.48
PO-2023-002832,1,Network Switch,Nexus 9000,5,6766.21,33831.06
PO-2023-000323,1,Optics/Transceivers,XFP 10GBASE-ER,5,2564.09,12820.45
PO-2023-002428,1,Warranty/Support,Extended Warranty,2,15339.81,30679.62
PO-2023-001124,3,Rack,Colocation Rack 47U,1,4432.99,4432.99
PO-2023-001294,2,Rack,Wall Mount 12U,3,1961.5,5884.49
PO-2023-000538,1,Software License,VMware vSphere,1,29193.21,29193.21
PO-2023-001026,5,Server,PowerEdge R750,1,26083.23,26083.23
PO-2023-003274,3,Software License,Red Hat Enterprise Linux,6,33606.54,201639.22
PO-2023-000145,2,Cable,Cat6 Ethernet Cable,1,27.65,27.65
PO-2023-001038,3,Router,SRX5800,2,46033.68,92067.35
PO-2023-001206,1,PDU,Zero U PDU,1,3918.11,3918.11
PO-2023-003040,4,Software License,Red Hat Enterprise Linux,2,39572.09,79144.18
PO-2023-001662,3,Optics/Transceivers,SFP28 25GBASE-SR,4,4081.59,16326.38
PO-2023-002455,1,Cooling Unit,Stulz CyberAir,1,11058.09,11058.09
PO-2023-001809,1,Cable,Cat6 Ethernet Cable,4,94.54,378.15
PO-2023-003371,5,UPS,PowerWave 9330,1,34660.88,34660.88
PO-2023-002548,7,Network Switch,ProCurve 5406zl,2,59109.49,118218.97
PO-2023-000227,2,Cable,Coaxial Cable RG6,1,10.02,10.02
PO-2023-001626,5,Firewall,SRX4600,3,42643.5,127930.49
PO-2023-003118,5,Rack,SmartRack 25U,6,1974.41,11846.47
PO-2023-001051,2,PDU,Monitored PDU,1,2273.51,2273.51
PO-2023-002547,3,Rack,Open Frame Rack 42U,1,4412.98,4412.98
PO-2023-003370,2,Network Switch,Nexus 9000,2,11982.0,23964.0
PO-2023-003371,9,Firewall,SRX4600,2,38022.69,76045.38
PO-2023-001554,2,Network Switch,Arista 7050X3,1,55112.29,55112.29
PO-2023-001398,1,UPS,OnLine S3 15kVA,2,16926.96,33853.92
PO-2023-000317,1,Server,UCS C220 M5,6,14252.97,85517.8
PO-2023-003226,4,UPS,OnLine S3 15kVA,2,34806.37,69612.74
PO-2023-003165,4,Router,ISR 4451,1,52093.17,52093.17
PO-2023-002408,9,Warranty/Support,Extended Warranty,3,49381.82,148145.46
PO-2023-001996,3,Server,UCS C220 M5,1,44351.59,44351.59
PO-2023-001945,4,PDU,Intelligent PDU,2,916.88,1833.76
PO-2023-001672,9,Warranty/Support,Extended Warranty,6,48261.26,289567.56
PO-2023-000387,3,Software License,Windows Server 2022,1,7604.78,7604.78
PO-2023-003170,11,Server,ThinkSystem SR650,2,39129.58,78259.15
PO-2023-002363,3,Software License,Oracle Database,2,26543.33,53086.67
PO-2023-002158,1,PDU,Metered Rack PDU,3,4231.78,12695.34
PO-2023-002878,3,PDU,Switched Rack PDU,3,1497.49,4492.47
PO-2023-002624,1,Cooling Unit,Liebert XD,1,54631.3,54631.3
PO-2023-002277,3,UPS,PowerWave 9330,1,47997.63,47997.63
PO-2023-001410,1,PDU,Basic Rack PDU,1,2305.56,2305.56
PO-2023-000290,1,Cooling Unit,SmartCool Gen4,1,66598.56,66598.56
PO-2023-000633,13,Warranty/Support,Hardware Replacement,1,33702.62,33702.62
PO-2023-001826,2,Cable,Coaxial Cable RG6,4,177.41,709.62
PO-2023-002077,3,Server,ThinkSystem SR650,1,27604.31,27604.31
PO-2023-002006,3,Server,UCS C220 M5,1,16031.14,16031.14
PO-2023-002388,2,Storage Array,Unity XT 480,1,357073.86,357073.86
PO-2023-002852,2,Server,UCS C220 M5,5,15092.8,75463.98
PO-2023-001041,10,Load Balancer,Radware Alteon VA,1,41092.68,41092.68
PO-2023-002091,2,Load Balancer,F5 BIG-IP 4200v,1,96878.57,96878.57
PO-2023-002107,5,Optics/Transceivers,CFP 100GBASE-LR4,1,2291.82,2291.82
PO-2023-002318,3,Router,SRX5800,2,88719.73,177439.46
PO-2023-003207,1,Load Balancer,F5 BIG-IP 4200v,4,77615.32,310461.27
PO-2023-002926,4,Network Switch,Juniper EX4650,2,29328.64,58657.29
PO-2023-002351,6,Server,PowerEdge R740,1,34482.11,34482.11
PO-2023-003218,4,Cooling Unit,Stulz CyberAir,1,85534.46,85534.46
PO-2023-003047,2,Storage Array,3PAR 8450,3,54406.42,163219.26
PO-2023-000406,1,Network Switch,Catalyst 9300,2,5387.41,10774.82
PO-2023-000742,1,Warranty/Support,Extended Warranty,8,44227.63,353821.05
PO-2023-000883,1,Rack,NetShelter SX 42U,2,1665.68,3331.36
PO-2023-002666,1,Software License,Oracle Database,3,29837.78,89513.35
PO-2023-001451,8,Warranty/Support,5-Year 24x7x4,9,40809.5,367285.52
PO-2023-002884,2,Cable,Coaxial Cable RG6,1,94.34,94.34
PO-2023-000399,1,UPS,Galaxy 7000,1,15903.2,15903.2
PO-2023-002876,3,Firewall,TZ570,10,104531.57,1045315.69
PO-2023-002217,4,Network Switch,ProCurve 5406zl,2,34897.2,69794.4
PO-2023-001651,1,UPS,RT 11000VA,5,43385.15,216925.77
PO-2023-001353,1,Software License,Oracle Database,1,6231.16,6231.16
PO-2023-000342,1,Router,MX480,1,97766.52,97766.52
PO-2023-001997,5,Server,PowerEdge R740,3,14224.05,42672.16
PO-2023-000084,3,Cable,HDMI Cable 2.1,1,137.31,137.31
PO-2023-002885,8,Cable,USB 3.0 Cable,3,352.01,1056.04
PO-2023-000310,2,PDU,Intelligent PDU,1,3449.79,3449.79
PO-2023-001247,1,Cable,Cat6 Ethernet Cable,7,149.39,1045.7
PO-2023-000625,1,Firewall,PA-3220,2,34434.32,68868.63
PO-2023-002969,1,Network Switch,Arista 7050X3,2,17504.56,35009.11
PO-2023-000417,2,Warranty/Support,3-Year Next Business Day,1,3284.21,3284.21
PO-2023-000197,1,UPS,PowerMax 2000,1,43384.19,43384.19
PO-2023-002983,1,Storage Array,NetApp FAS2750,2,382281.27,764562.55
PO-2023-000558,1,Warranty/Support,3-Year Next Business Day,3,17087.08,51261.23
PO-2023-000450,2,Network Switch,ProCurve 5406zl,2,7765.58,15531.17
PO-2023-000708,9,Storage Array,VMAX All Flash,4,32322.2,129288.82
PO-2023-001133,3,Firewall,pfSense SG-5100,2,134196.39,268392.78
PO-2023-001952,6,Software License,Microsoft SQL Server,5,14956.69,74783.43
PO-2023-003489,2,Warranty/Support,Hardware Replacement,2,5711.88,11423.77
PO-2023-001930,1,PDU,Metered Rack PDU,1,1114.42,1114.42
PO-2023-001028,3,Load Balancer,F5 BIG-IP 4200v,1,24682.59,24682.59
PO-2023-001029,10,Software License,Windows Server 2022,1,61840.43,61840.43
PO-2023-001948,7,Storage Array,3PAR 8450,1,174110.63,174110.63
PO-2023-002234,6,Cooling Unit,SmartCool Gen4,3,23501.18,70503.55
PO-2023-000178,2,Server,PowerEdge R740,1,25879.56,25879.56
PO-2023-002111,8,Firewall,SRX4600,2,67628.24,135256.49
PO-2023-002262,1,Storage Array,StorageGRID SG1000,3,199263.21,597789.63
PO-2023-003090,1,Router,ASR 1001-X,2,5419.8,10839.6
PO-2023-002001,3,Warranty/Support,3-Year Next Business Day,2,2425.72,4851.44
PO-2023-002953,5,Warranty/Support,5-Year 24x7x4,4,34007.48,136029.93
PO-2023-003144,4,Storage Array,StorageGRID SG1000,3,461802.3,1385406.91
PO-2023-001877,4,Warranty/Support,Extended Warranty,8,908.22,7265.74
PO-2023-001811,7,Server,PowerEdge R740,6,14125.44,84752.62
PO-2023-000079,2,Router,MX480,2,56274.6,112549.2
PO-2023-000200,5,PDU,Basic Rack PDU,4,900.45,3601.81
PO-2023-000999,3,Network Switch,Catalyst 9300,2,61759.8,123519.61
PO-2023-001103,3,Firewall,ASA 5516-X,2,58846.06,117692.13
PO-2023-002046,2,Cable,HDMI Cable 2.1,1,465.73,465.73
PO-2023-003248,8,PDU,Monitored PDU,1,4042.16,4042.16
PO-2023-002245,1,Load Balancer,Radware Alteon VA,3,87910.65,263731.95
PO-2023-003397,5,UPS,RT 11000VA,2,27660.11,55320.23
PO-2023-001758,3,Firewall,TZ570,2,24705.53,49411.06
PO-2023-001372,1,Rack,Open Frame Rack 42U,1,4604.87,4604.87
PO-2023-003187,1,UPS,PowerWave 9330,3,41019.39,123058.16
PO-2023-000676,1,Server,System x3650 M5,1,25964.21,25964.21
PO-2023-002583,1,Warranty/Support,3-Year Next Business Day,1,20376.42,20376.42
PO-2023-001034,10,Router,SRX5800,2,44284.1,88568.2
PO-2023-001204,10,Rack,NetShelter SX 42U,1,2096.83,2096.83
PO-2023-002624,2,Storage Array,3PAR 8450,2,403095.25,806190.5
PO-2023-003216,4,Software License,Citrix XenApp,5,41333.96,206669.8
PO-2023-000737,2,Firewall,TZ570,1,24554.73,24554.73
PO-2023-001456,2,PDU,Zero U PDU,1,3294.66,3294.66
PO-2023-000007,2,Load Balancer,F5 BIG-IP 4200v,3,35194.05,105582.15
PO-2023-003223,7,PDU,Zero U PDU,7,3508.71,24560.96
PO-2023-000495,2,Cable,Coaxial Cable RG6,1,364.55,364.55
PO-2023-000764,1,Software License,Microsoft SQL Server,3,360.49,1081.46
PO-2023-001472,1,Network Switch,Juniper EX4650,2,33769.39,67538.78
PO-2023-000109,2,Warranty/Support,Hardware Replacement,5,9673.84,48369.22
PO-2023-002993,1,UPS,Smart-UPS SRT 10000VA,9,13639.54,122755.84
PO-2023-002064,2,Software License,VMware vSphere,7,30090.25,210631.77
PO-2023-000158,2,Load Balancer,F5 BIG-IP 4200v,2,32457.19,64914.39
PO-2023-002860,1,Firewall,ASA 5516-X,2,27767.93,55535.87
PO-2023-002187,3,Software License,Microsoft SQL Server,2,71027.86,142055.71
PO-2023-001141,3,Router,SRX5800,2,35206.48,70412.96
PO-2023-002481,1,Load Balancer,A10 Thunder 3030S,1,87114.93,87114.93
PO-2023-000969,7,Firewall,PA-3220,2,125458.3,250916.59
PO-2023-000158,6,Optics/Transceivers,SFP+ 10GBASE-SR,1,2956.34,2956.34
PO-2023-001172,1,Cooling Unit,Liebert XD,1,41545.91,41545.91
PO-2023-001501,2,Software License,Microsoft SQL Server,2,23604.86,47209.72
PO-2023-002950,5,Router,ISR 4451,2,57183.97,114367.95
PO-2023-000452,2,Cooling Unit,CyberAir 3,1,34346.96,34346.96
PO-2023-001787,1,Load Balancer,HAProxy Enterprise,5,13812.33,69061.66
PO-2023-002951,2,Storage Array,VMAX All Flash,4,379609.44,1518437.77
PO-2023-002088,7,Firewall,FortiGate 600E,2,146787.65,293575.3
PO-2023-001494,1,Load Balancer,F5 BIG-IP 4200v,3,78280.79,234842.36
PO-2023-000544,5,Network Switch,PowerConnect 8024F,2,13673.67,27347.33
PO-2023-003405,7,Network Switch,Juniper EX4650,2,52664.76,105329.51
PO-2023-000306,3,Rack,Colocation Rack 47U,3,4180.05,12540.14
PO-2023-002116,3,Network Switch,PowerConnect 8024F,2,21026.49,42052.98
PO-2023-001096,3,Warranty/Support,Hardware Replacement,6,28220.22,169321.3
PO-2023-002695,8,Cable,Fiber Optic Cable SC-LC,4,178.72,714.88
PO-2023-000666,1,Cable,Cat6 Ethernet Cable,1,329.51,329.51
PO-2023-003402,1,Rack,Open Frame Rack 42U,17,1558.95,26502.08
PO-2023-000043,5,Cooling Unit,SmartCool Gen4,3,31489.94,94469.83
PO-2023-002229,1,Warranty/Support,5-Year 24x7x4,5,37897.65,189488.25
PO-2023-002850,13,UPS,OnLine S3 15kVA,3,43959.51,131878.54
PO-2023-000103,8,Cooling Unit,SmartCool Gen4,3,38770.01,116310.04
PO-2023-001942,1,Cooling Unit,InRow RP 300mm,3,70942.43,212827.28
PO-2023-001992,3,Router,ASR 1001-X,2,8558.35,17116.69
PO-2023-002805,6,Network Switch,Catalyst 9300,2,32321.51,64643.01
PO-2023-003491,2,Warranty/Support,3-Year Next Business Day,1,23523.77,23523.77
PO-2023-000952,1,Firewall,TZ570,5,138900.67,694503.35
PO-2023-002672,5,Network Switch,Catalyst 9300,2,3070.39,6140.78
